🕘️更新时间,#genre#
辽宁卫视,https://stream1.freetv.fun/liao-zhu-wei-shi-44.m3u8$订阅源
辽宁卫视,https://www.goodiptv.club/douyu/9403738$订阅源
辽宁卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001035/index.m3u8$订阅源
辽宁卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007225/main.m3u8?stbid=$订阅源
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226767/index.m3u8$订阅源
辽宁卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236161/index.m3u8$订阅源
辽宁卫视,http://k.061899.xyz/k.php?id=lnws$订阅源
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8$订阅源
香港卫视,https://migu.188766.xyz/?migutoken=6804cde09f4133e69f2aaf5406a2bcc5&id=%E9%A6%99%E6%B8%AF%E5%8D%AB%E8%A7%86&type=yy$订阅源
香港卫视文旅,https://hls-gateway.vpstv.net/streams/709377.m3u8$订阅源
三沙卫视,https://stream1.freetv.fun/8bd6b69c423ac31e71c2311ad33f4f291e1314c69005ffb7b3b7defc2944adb2.m3u8$订阅源
三沙卫视,https://migu.188766.xyz/?migutoken=363c4036267fbac9e292b323a693652d&id=hn_ssws&type=sz$订阅源
三沙卫视,https://iptv.catvod.com/live.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86$订阅源
三沙卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000031000000068476/main.m3u8?stbid=$订阅源
三沙卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001185/index.m3u8$订阅源
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3$订阅源
三沙卫视,http://ott.mobaibox.com/PLTV/3/224/3221228626/index.m3u8$订阅源

上海频道,#genre#
新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-13.m3u8$订阅源
新闻综合,https://mgtv.ottiptv.cc/migu/651632657.m3u8?migutoken=348c9164063c2b1df215dd2fa7cd92cb119d8a335ae0edfb5d615a6c714e71b669eee2f5ff1730afa92af7ca41d0aa96e3a280d7e5f2069eb8a3b852f3ebc270147489d7c8bfb08a7c4b9c4d80$订阅源
新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8$订阅源
新闻综合,https://live.lalifeier.eu.org/kankanews/shxwzh.m3u8?t=1746379256&key=0f50abfb27cedee7672bcf626d21f83b$订阅源
新闻综合,https://zby.130519.xyz/PLTV/11/224/3221226136/index.m3u8$订阅源
新闻综合,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8$订阅源
东方影视,https://stream1.freetv.fun/dong-fang-ying-shi-12.m3u8$订阅源
东方影视,http://gat.bkpcp.top/ymg.php?id=shys$订阅源
东方影视,https://zby.130519.xyz/PLTV/11/224/3221225744/index.m3u8$订阅源
东方影视,https://t.freetv.fun/live/dong-fang-ying-shi-3.m3u8$订阅源
上海都市,https://migu.188766.xyz/?migutoken=103d82b431504e68dececfea0eae24ce&id=shds&type=sz$订阅源
上海都市,https://stream1.freetv.fun/shang-hai-du-shi-10.m3u8$订阅源
上海都市,https://zby.130519.xyz/PLTV/11/224/3221225749/index.m3u8$订阅源
上海都市,https://live.lalifeier.eu.org/kankanews/shds.m3u8?t=1746292937&key=3725d08baa89daf1e05599a00bdac978$订阅源
上海都市,https://hls-gateway.vpstv.net/streams/708849.m3u8$订阅源
上海都市,http://www.zhch682022.cn:35455/itv/5000000010000018926.m3u8?cdn=bestzb$订阅源
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-13.m3u8$订阅源
第一财经,http://ls.qingting.fm/live/276.m3u8$订阅源
第一财经,https://mgtv.ottiptv.cc/migu/608780988.m3u8?migutoken=0c7df30d952e5d120406d3eb259cd5e26ec6aa86037008719de147cc6fbc34e877c3e3d7b9617267f35521bdddc4c5995e6fc0583816a5df1bfe19814868525e736733676761a4b2d4db618e84$订阅源
第一财经,https://migu.188766.xyz/?migutoken=b8d7dbd0bc89492df1c76fe83baa3f8d&id=%E4%B8%8A%E6%B5%B7%E7%AC%AC%E4%B8%80%E8%B4%A2%E7%BB%8F&type=yy$订阅源
第一财经,https://zby.130519.xyz/PLTV/11/224/3221225737/index.m3u8$订阅源
第一财经,https://live.lalifeier.eu.org/kankanews/dycj.m3u8?t=1746292937&key=8dbd6113ce0541e6b92e8f47782ef1f6$订阅源
第一财经,https://cdn3.163189.xyz/163189/dycj$订阅源
第一财经,https://hls-gateway.vpstv.net/streams/708851.m3u8$订阅源
东方财经,https://zby.130519.xyz/PLTV/11/224/3221226134/index.m3u8$订阅源
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140$订阅源
东方财经,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8$订阅源
上海外语,https://live.lalifeier.eu.org/kankanews/shics.m3u8?t=1746307365&key=5923d8473fb7e7c254f421fd5c26ed51$订阅源
上海教育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001268/index.m3u8$订阅源
生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-13.m3u8$订阅源
生活时尚,https://zby.130519.xyz/PLTV/11/224/3221225768/index.m3u8$订阅源
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140$订阅源

体育频道,#genre#
精品体育,https://epg.pw/stream/f7556eccd4ae06b0c2991fdc7a4f8388496559f728cc82459a8e50346040e226.m3u8$订阅源
睛彩竞技,http://3501776.xyz:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive$订阅源
睛彩竞技,https://fenghuang.tv12.xyz/77.m3u8$订阅源
睛彩竞技,http://13937899.xyz:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive$订阅源
睛彩竞技,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8$订阅源
睛彩竞技,http://zjzcf.synology.me:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive$订阅源
睛彩篮球,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive$订阅源
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8$订阅源
睛彩篮球,http://zjzcf.synology.me:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive$订阅源
超级体育,https://fenghuang.tv12.xyz/22.m3u8$订阅源
五星体育,https://migu.188766.xyz/?migutoken=b3641fb23ead179bb624a9fa7367174c&id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2&pp=1$订阅源
五星体育,https://other.ottiptv.cc/wxty.m3u8$订阅源
五星体育,https://hls-gateway.vpstv.net/streams/636980.m3u8$订阅源
五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-10.m3u8$订阅源
五星体育,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8$订阅源
五星体育,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8$订阅源
劲爆体育,http://php.jdshipin.com/itv6s.php?cid=hnbblive&id=2000000002000000008$订阅源
劲爆体育,https://live.v1.mk/api/ghyx.php?id=JinBaoTiYuHD_6000$订阅源
劲爆体育,https://live.goodiptv.club/api/yqgd.php?id=jbtyhd$订阅源
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8$订阅源
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8$订阅源
广东体育,http://php.jdshipin.com/PLTV/iptv.php?id=gdty$订阅源
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-16.m3u8$订阅源
广东体育,https://migu.188766.xyz/?migutoken=e44dacc1380991938b486159ef4fbdf1&id=hk_gdty&type=dy$订阅源
广东体育,https://hk.188766.xyz/?migutoken=c8921a4b25be4bfd795c97cb5ce39cb8&id=gd_gdty&type=sz$订阅源
广东体育,https://hls-gateway.vpstv.net/streams/476954.m3u8$订阅源
广东体育,http://r.jdshipin.com/LiYdg$订阅源
纬来体育,https://smart.pendy.dpdns.org/Smart.php?id=videolandsport$订阅源
纬来体育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8$订阅源
纬来体育,https://hls-gateway.vpstv.net/streams/477026.m3u8$订阅源
纬来体育,http://php.666230.xyz/smt.php?id=videolandsport$订阅源
纬来体育,https://tv.iill.top/x/wlty$订阅源
辽宁体育,https://stream1.freetv.fun/liao-zhu-ti-yu-5.m3u8$订阅源
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8$订阅源
风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq$订阅源
风云足球,https://hls-gateway.vpstv.net/streams/708859.m3u8$订阅源
魅力足球,https://hls-gateway.vpstv.net/streams/708839.m3u8$订阅源
魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-1.m3u8$订阅源
魅力足球,http://gat.bkpcp.top/ymg.php?id=mlzq$订阅源
魅力足球,https://tv.fanmingming.com/api/v6?id=mlyy$订阅源
ELEVEN体育1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport1_twn$订阅源
ELEVEN体育1,https://stream1.freetv.fun/eltaai-er-da-ti-yu--1--wj-1.ctv$订阅源
ELEVEN体育2,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn$订阅源
ELEVEN体育2,https://stream1.freetv.fun/eltaai-er-da-ti-yu--2--wj-1.ctv$订阅源
央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8$订阅源
央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8$订阅源
天元围棋,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040365/main.m3u8?stbid=$订阅源
天元围棋,https://live.lizanyang.top/tv/书画.png"$订阅源
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140$订阅源
快乐垂钓,https://hls-gateway.vpstv.net/streams/708835.m3u8$订阅源
快乐垂钓,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031206$订阅源
快乐垂钓,https://migu.188766.xyz/?migutoken=786b1099b98396dd627cb3dc7218143f&id=%E5%BF%AB%E4%B9%90%E5%9E%82%E9%92%93&type=yy$订阅源
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140$订阅源
DAZN2,https://stream1.freetv.fun/dazn-sport-2-1.ctv$订阅源
nba tv,https://t.freetv.fun/live/nba-tv-1.m3u8$[HD]nba_tv
nba tv,https://stream1.freetv.fun/nba-tv-7.m3u8$订阅源
skysports,https://stream1.freetv.fun/skysports-14.ctv$订阅源

电影频道,#genre#
CHC家庭影院,https://migu.188766.xyz/?migutoken=ab6192c33ca0bf5f06f21f8ae0cff648&id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2&type=yy$订阅源
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-15.ctv$订阅源
CHC家庭影院,http://gat.bkpcp.top/ymg.php?id=jtyy$订阅源
CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan.m3u8$订阅源
CHC动作电影,https://migu.188766.xyz/?migutoken=194f6285189ff6e6a979a87af1d2cff8&id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&type=yy$订阅源
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy$订阅源
CHC动作电影,https://stream.freetv.fun/2f2e29b8759a2458730dc1f3686024472691952a50e787fe075944d0cb17f36e.ctv$订阅源
CHC影迷电影,https://migu.188766.xyz/?migutoken=10388b43b193851a8b956192648bffba&id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1&type=yy$订阅源
CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying.m3u8$订阅源
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv$订阅源
AMC电影,https://stream1.freetv.fun/amcdian-ying-1.m3u8$订阅源
靖天电影,https://hls-gateway.vpstv.net/streams/476290.m3u8$订阅源
靖天电影,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv061$订阅源
东森电影,https://hls-gateway.vpstv.net/streams/476995.m3u8$订阅源
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-8.ctv$订阅源
龙华电影,https://hls-gateway.vpstv.net/streams/476300.m3u8$订阅源
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8$订阅源
龙华电影,https://stream1.freetv.fun/long-hua-dian-ying-5.m3u8$订阅源
超级电影,https://fenghuang.tv12.xyz/21.m3u8$订阅源
经典电影,https://yylunbo.ottiptv.cc/yy/1414812324$订阅源
经典电影,https://tv.iill.top/4gtv/201$订阅源
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-15.ctv$订阅源
1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2$订阅源
1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy$订阅源
1905电影,http://php.jdshipin.com/1905.php?id=1905dy$订阅源
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8$订阅源
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8$订阅源
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8$订阅源
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8$订阅源

电视剧频道,#genre#
士兵突击,https://live.metshop.top/huya/11342430$订阅源
士兵突击,https://live.iill.top/huya/11342430$订阅源
射雕英雄传,http://live.iill.top/yy.php?id=1354210357$订阅源
神雕侠侣,https://live.iill.top/huya/11352964$订阅源
天龙八部,https://live.metshop.top/huya/23903123$订阅源
笑傲江湖,https://live.iill.top/huya/23865142$订阅源
笑傲江湖,http://lu.wqwqwq.sbs/yy/1354930909$订阅源
笑傲江湖,http://aliyuncoccdnct-hb.inter.iqiyi.com/tslive/l1/c53_lb_66_600_t10/hFoXfOtz8MBwUY741trArb4J6PsPW0LK1liscXEOwoKxhjguVEokVYp_Zc6s0nWbul0tFCgdPtieWgQKfa2f7BmWrzSGgTeDt0ZjdiXL4nNHKmcfy_I7k6ZeKF8aUI7VBKIpO8Sozf4hCWiDnnOw5alAqeFKTAJNGd8d71tww4KtDk_AUWyUWIj7FtVx8kRU2SPgM8ArtgYxPOj2oHuPApSMiaszJCK5SBD6KBhiOQ3wFCf6_SoShTMDxiTp0CzXGNqk_xrKC8ESMLNQ7Kg/1dca8aaf1a2821177f37b7cafeae04b00/c53_lb_66_600_t10.m3u8?key=0d316ff9e8569395e30d65ef9835b4d15&dis_t=1669616005&random=1&z=live_alicdn_coc_cn_north_ct&pv=0.2$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt-酒店源
鹿鼎记,http://live.iill.top/yy.php?id=1382704650$订阅源
新白娘子传奇,http://lu.wqwqwq.sbs/yy/1354490667$订阅源
钟馗传说,https://yylunbo.ottiptv.cc/yy/1382736839$订阅源
三国演义,https://live.iill.top/huya/11602081$订阅源
神探狄仁杰2,https://live.iill.top/huya/11342425$订阅源
济公游记,http://live.iill.top/yy.php?id=1355265814$订阅源

明星,#genre#
洪金宝,https://t.freetv.fun/live/hong-jin-bao.flv$[HD]洪金宝
刘德华,https://t.freetv.fun/live/liu-de-hua.flv$[HD]刘德华
刘德华,https://live.iill.top/huya/11342424$订阅源
甄子丹,https://live.iill.top/huya/11352935$订阅源

主题片,#genre#
灾难片,https://live.metshop.top/huya/11602075$订阅源
科幻电影,https://yylunbo.ottiptv.cc/yy/1355065896$订阅源

港澳台,#genre#
凤凰香港,https://mgev.188766.xyz/?migutoken=db21666235225e20cb7c32d906f84c47&id=hk_fhhk&type=dy$订阅源
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$订阅源
凤凰香港,https://smart.pendy.dpdns.org/Smart.php?id=hkphoenix_twn$订阅源
凤凰香港,https://cdn9.163189.xyz/smt3.1.1.php?id=hkphoenix_twn$订阅源
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8$订阅源
凤凰香港,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn$订阅源
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源
凤凰香港,http://api.kkitv.itv888.vip:8080/streams/mty4v56ud39/index.m3u8$订阅源
凤凰中文,https://mgev.188766.xyz/?migutoken=a8593d75e0aa0dc4951e93da959bffab&id=hk_fhzw&type=dy$订阅源
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源
凤凰中文,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd$订阅源
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$订阅源
凤凰中文,http://r.jdshipin.com/cCCzW$订阅源
凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd$订阅源
凤凰中文,http://cdn6.163189.xyz/163189/fhzw$订阅源
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8$订阅源
凤凰卫视,http://api.kkitv.itv888.vip:8080/streams/vny1wblsnch/index.m3u8$订阅源
凤凰卫视,https://smart.pendy.dpdns.org/Smart.php?id=phoenixtv_hd$订阅源
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$订阅源
凤凰卫视,https://t.freetv.fun/live/feng-huang-wei-shi-1.m3u8$[HD]凤凰卫视
翡翠台,https://mgev.188766.xyz/?migutoken=d5022dbd413c8359d2209dde0c2ee02a&id=hk_fct&type=dy$订阅源
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f$订阅源
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720$订阅源
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbjade$订阅源
翡翠台,https://mytv.cdn.loc.cc/o12.php?id=fct$订阅源
翡翠台,https://t.freetv.fun/live/fei-cui-11.php$订阅源
翡翠台,https://stream1.freetv.fun/fei-cui-2.ctv$订阅源
翡翠台,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8$订阅源
明珠台,https://mgev.188766.xyz/?migutoken=07deb5af02e5ea50760cf710d447e237&id=hk_mzt&type=dy$订阅源
明珠台,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8$订阅源
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$订阅源
明珠台,https://t.freetv.fun/live/ming-zhu-1.m3u8$订阅源
明珠台,https://hls-gateway.vpstv.net/streams/476936.m3u8$订阅源
明珠台,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn$订阅源
明珠台,http://r.jdshipin.com/ZQ4kN$订阅源
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt$订阅源
无线华丽,http://php.jdshipin.com/PLTV/iptv.php?id=huali$订阅源
无线功夫,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx$订阅源
无线星河,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe$订阅源
无线星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe$订阅源
无线星河,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe$订阅源
TVB翡翠,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn$订阅源
TVB翡翠,https://hls-gateway.vpstv.net/streams/476929.m3u8$订阅源
TVB翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=fct2$订阅源
TVB翡翠,http://hls.168.us.kg/u/81/master.m3u8$订阅源
TVB明珠,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn$订阅源
TVB明珠,http://php.jdshipin.com:8880/smt.php?id=pearl_twn$订阅源
TVB明珠,https://hls-gateway.vpstv.net/streams/476936.m3u8$订阅源
TVB明珠,https://mytv.cdn.loc.cc/o12.php?id=mzt$订阅源
TVB明珠,http://r.jdshipin.com/GeWKr?id=mzt720$订阅源
TVB明珠,http://hls.168.us.kg/u/84/master.m3u8$订阅源
TVB明珠,http://api.kkitv.itv888.vip:8080/streams/qi0oiujn7hh/index.m3u8$订阅源
TVB星河,https://mgev.188766.xyz/?migutoken=049851b327268c5201a25ed7ba48e132&id=hk_tvbxh&type=dy$订阅源
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$订阅源
TVB星河,http://r.jdshipin.com/Voac4$订阅源
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8$订阅源
TVB星河,https://cdn6.101.qzz.io/163189/tvbxh$订阅源
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/$订阅源
TVB 星河,https://hls-gateway.vpstv.net/streams/709489.m3u8$订阅源
TVB无线新闻,https://mgev.188766.xyz/?migutoken=7c3a9aa1251f7a0b2a772807a0099cf1&id=hk_wxxw&type=dy$订阅源
TVB无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn$订阅源
TVB无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn$订阅源
TVB无线新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw$订阅源
TVB无线新闻,https://hls-gateway.vpstv.net/streams/476926.m3u8$订阅源
TVB无线新闻,http://r.jdshipin.com/CkuBd$订阅源
TVB无线新闻,http://hls.168.us.kg/u/83/master.m3u8$订阅源
TVB无线新闻,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8$订阅源
TVB娱乐新闻,http://php.jdshipin.com/smt.php?id=Tvbentertainment$订阅源
TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic$订阅源
TVB戏曲,https://hls-gateway.vpstv.net/streams/709493.m3u8$订阅源
TVBPLUS,https://o11.163189.xyz/stream/tvb/tvbp/$订阅源
TVBJ2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$订阅源
TVBJ2,https://smt.1789.dpdns.org/smt3.2.1.php?id=j2_twn$订阅源
J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$订阅源
VIU,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv$订阅源
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv$订阅源
VIUTV,http://hls.168.us.kg/u/99/master.m3u8$订阅源
VIUTV台粤,http://php.jdshipin.com:8880/smt.php?id=viu1_twn$订阅源
nowsports,https://stream1.freetv.fun/nowsports-1.ctv$订阅源
NOW新闻,https://hls-gateway.vpstv.net/streams/477070.m3u8$订阅源
NOW新闻,http://hls.168.us.kg/u/332/master.m3u8$订阅源
NOW财经,https://hls-gateway.vpstv.net/streams/477534.m3u8$订阅源
TVBS新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072$订阅源
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$订阅源
TVBS欢乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068$订阅源
美亚电影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya$订阅源
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8$订阅源
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn$订阅源
美亚电影,https://smart.pendy.dpdns.org/Smart.php?id=meiyamovie_twn$订阅源
美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-1.m3u8$订阅源
八大戏剧,http://php.666230.xyz/smt.php?id=badadrama$订阅源
八大第一,https://stream1.freetv.fun/ba-da-di-yi-1.m3u8$订阅源
八大综合,https://stream1.freetv.fun/ba-da-zong-he-1.m3u8$订阅源
八大综合,http://php.666230.xyz/smt.php?id=badazhonghe$订阅源
八大精彩,https://hls-gateway.vpstv.net/streams/477035.m3u8$订阅源
八大精彩,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv034$订阅源
八大综艺,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv039$订阅源
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8$订阅源
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8$订阅源
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源
三立新闻,https://tv.iill.top/4gtv/229$订阅源
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8$订阅源
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv$订阅源
三立综合,https://stream1.freetv.fun/san-li-zong-he-2.m3u8$订阅源
台视新闻,https://hls-gateway.vpstv.net/streams/476268.m3u8$订阅源
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-21.m3u8$订阅源
大爱电视,https://hls-gateway.vpstv.net/streams/477082.m3u8$订阅源
中天新闻,https://hls-gateway.vpstv.net/streams/477695.m3u8$订阅源
中天新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009$订阅源
中天娱乐,https://hls-gateway.vpstv.net/streams/476996.m3u8$订阅源
中天娱乐,https://stream1.freetv.fun/zhong-tian-yu-le-4.m3u8$订阅源
中天综合,https://hls-gateway.vpstv.net/streams/477084.m3u8$订阅源
中天综合,http://php.666230.xyz/smt.php?id=ctizhonghe$订阅源
中天亚洲,https://stream1.freetv.fun/zhong-tian-ya-zhou-6.m3u8$订阅源
中视新闻,https://hls-gateway.vpstv.net/streams/476269.m3u8$订阅源
中视新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv074$订阅源
中视菁采,https://hls-gateway.vpstv.net/streams/476260.m3u8$订阅源
中视菁采,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv064$订阅源
中视经典,https://hls-gateway.vpstv.net/streams/476362.m3u8$订阅源
中视经典,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv080$订阅源
非凡新闻,https://hls-gateway.vpstv.net/streams/477083.m3u8$订阅源
非凡新闻,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv010$订阅源
民视,https://hls-gateway.vpstv.net/streams/476986.m3u8$订阅源
民视,https://stream1.freetv.fun/min-shi-10.m3u8$订阅源
民视影剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv09$订阅源
民视新闻,https://hls-gateway.vpstv.net/streams/479210.m3u8$订阅源
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8$订阅源
民视台湾,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn$订阅源
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-5.ctv$订阅源
民视台湾,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv001$订阅源
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv$订阅源
